DBN,School  Information                                                                                                         School Name,Location Type,"Total Guidance Counselors (GC) & Social Workers (SW)


(includes GCs, SWs, ATRs, School Response Clinicians, High Needs Counselors, High Need SWs, Single Shepherds, Bridging the Gap SWs)",Total GC,Total SW,Counts by Role Specificaiton           Full-time GC,Counts by Role Specification                       Full-Time SW,Count by Role Specification          Part-time GC,Count by Role Specification           Part-Time SW,Additional Role Specifications      Bilingual GC,Additional Role Specifications        Bilingual SW,Additional Role Specifications        GC Serving More than One Location,Additional Role Specifications        SW Serving More than One Location,Program Designations Included in Counts      Bridging the Gap,Program Designations Included in Counts        High Needs SW,Program Designations Included in Counts        High Needs GC,Program Designations Included in Counts        School Response Clinician,Program Designations Included in Counts               Single Shepherd,Additional Supports      Learning to Work,Additional Supports              CBO Partner,Enrollment and Ratios   2019-20 SY Enrollment,Enrollment and Ratios           Ratio GC & SW,Enrollment and Ratios                   Ratio GC Only,Enrollment and Ratios                     Ratio SW Only
20K609,Urban Assembly School for Criminal Justice,SECONDARY SCHOOL,2.1,2,0.1,2,0,0,0.1,0,0,0,0.1,na,na,na,School Response Clinicians,na,na,na,559,261,280,559
20K682,The Academy of Talented Scholars,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,High Needs SW,na,na,na,na,na,419,210,419,419
20K686,Brooklyn School of Inquiry,K-8,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,534,267,534,534
20K748,P.S. 748 Brooklyn School for Global Scholars,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,504,504,504,504
20K936,MS 936 Arts Off 3rd,JUNIOR HIGH-INTERMEDIATE-MIDDLE,0.6,0.6,0,0,0,0.6,0,0,0,0,0,na,na,na,na,na,na,na,148,148,148,148
20K939,Sunset School of Cultural Learning,ELEMENTARY,In progress (interviewing),0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,64,see note in column D,see note in column D,see note in column D
20K971,"School of Math, Science, and Healthy Living",ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,312,312,312,312
21K090,P.S. 90 Edna Cohen School,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,590,590,590,590
21K095,P.S. 095 The Gravesend,K-8,4.0,2,2,2,2,0,0,0,0,0,0,na,High Needs SW,na,na,na,na,na,992,248,496,496
21K096,I.S. 096 Seth Low,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.0,3,0,3,0,0,0,0,0,0,0,na,na,na,na,na,na,na,835,278,278,835
21K097,P.S. 97 The Highlawn,ELEMENTARY,1.0,0,1,0,1,0,0,0,0,0,0,na,na,na,na,na,na,na,746,746,746,746
21K098,I.S. 98 Bay Academy,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.6,2.6,1,2,1,0.6,0,0,0,0.6,0,na,na,na,na,na,na,na,1601,445,616,1601
21K099,P.S. 099 Isaac Asimov,K-8,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,890,445,890,890
21K100,P.S. 100 The Coney Island School,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,832,416,832,832
21K101,P.S. 101 The Verrazano,ELEMENTARY,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,927,464,927,927
21K121,P.S. 121 Nelson A. Rockefeller,K-8,3.0,2,1,2,1,0,0,0,0,0,0,na,High Needs SW,na,na,na,na,na,333,111,167,333
21K128,P.S. 128 Bensonhurst,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,High Needs SW,na,na,na,na,na,456,228,456,456
21K153,P.S. 153 Homecrest,ELEMENTARY,1.0,0,1,0,1,0,0,0,1,0,0,na,na,na,na,na,na,na,585,585,585,585
21K177,P.S. 177 The Marlboro,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,985,493,985,985
21K188,P.S. 188 Michael E. Berdy,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,344,172,344,344
21K199,P.S. 199 Frederick Wachtel,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,571,571,571,571
21K209,P.S. 209 Margaret Mead,K-8,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,742,371,742,742
21K212,P.S. 212 Lady Deborah Moody,ELEMENTARY,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,694,347,694,694
21K215,P.S. 215 Morris H. Weiss,ELEMENTARY,2.4,1.4,1,1,1,0.4,0,0,0,0.4,0,na,na,na,na,na,na,na,827,345,591,827
21K216,P.S. 216 Arturo Toscanini,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,765,383,765,765
21K225,P.S. K225 - The Eileen E. Zaglin,K-8,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,1005,1005,1005,1005
21K226,P.S. 226 Alfred De B. Mason,K-8,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,1029,1029,1029,1029
21K228,I.S. 228 David A. Boody,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,1498,749,1498,1498
21K238,P.S. 238 Anne Sullivan,K-8,3.0,2,1,2,1,0,0,0,1,0,0,na,na,na,na,na,na,na,605,202,303,605
21K239,Mark Twain I.S. 239 for the Gifted & Talented,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.0,2,1,2,1,0,0,1,0,0,0,na,na,na,na,na,na,na,1345,448,673,1345
21K253,P.S. 253,ELEMENTARY,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,944,472,944,944
21K281,I.S. 281 Joseph B Cavallaro,JUNIOR HIGH-INTERMEDIATE-MIDDLE,4.0,2,2,2,2,0,0,0,0,0,0,na,na,na,na,na,na,na,1259,315,630,630
21K288,P.S. 288 The Shirley Tanyhill,K-8,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,578,289,578,578
21K303,I.S. 303 Herbert S. Eisenberg,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.0,1,1,1,1,0,0,0,0,0,0,na,High Needs SW,na,na,na,na,na,573,287,573,573
21K329,P.S. 329 Surfside,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,379,379,379,379
21K337,International High School at Lafayette,HIGH SCHOOL,4.2,2,2.2,2,2,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,365,88,183,168
21K344,Rachel Carson High School for Coastal Studies,HIGH SCHOOL,4.3,4,0.3,4,0,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,619,143,155,619
21K348,High School of Sports Management,HIGH SCHOOL,1.2,1,0.2,1,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,269,231,269,269
21K410,Abraham Lincoln High School,HIGH SCHOOL,11.2,7,4.2,7,4,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,1837,165,262,441
21K468,Kingsborough Early College School,SECONDARY SCHOOL,1.2,1,0.2,1,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,704,603,704,704
21K525,Edward R. Murrow High School,HIGH SCHOOL,15.3,14,1.3,14,1,0,0.3,2,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,3560,233,254,2848
21K540,John Dewey High School,HIGH SCHOOL,12.2,11,1.2,11,1,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,2199,181,200,1885
21K559,Life Academy High School for Film and Music,HIGH SCHOOL,2.2,2,0.2,2,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,278,128,139,278
21K572,Leaders High School,HIGH SCHOOL,3.0,1,2,1,2,0,0,0,0,0,0,na,na,na,na,na,na,na,387,129,387,194
21K620,William E. Grady Career and Technical Education Hi,HIGH SCHOOL,4.0,2,2,2,2,0,0,0,0,0,0,na,na,na,na,na,na,na,453,113,227,227
21K690,Brooklyn Studio Secondary School,SECONDARY SCHOOL,5.2,5,0.2,5,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,926,179,185,926
21K728,Liberation Diploma Plus,HIGH SCHOOL,3.0,2,1,2,1,0,0,1,0,0,0,na,High Needs SW,na,na,na,Learning to Work,na,223,74,112,223
22K014,J.H.S. 014 Shell Bank,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.3,1,0.3,1,0,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,533,400,533,533
22K052,P.S. 052 Sheepshead Bay,ELEMENTARY,3.0,1,2,1,2,0,0,0,0,0,0,Bridging the Gap,na,na,na,na,na,na,803,268,803,402
22K078,J.H.S. 078 Roy H. Mann,JUNIOR HIGH-INTERMEDIATE-MIDDLE,4.3,3,1.3,3,1,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,548,129,183,438
22K109,P.S. 109,K-8,4.0,2,2,2,2,0,0,0,0,0,0,Bridging the Gap,na,na,na,na,na,na,516,129,258,258
22K119,P.S. 119 Amersfort,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,434,434,434,434
22K134,P.S. K134,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,608,608,608,608
22K139,P.S. 139 Alexine A. Fenty,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,896,448,896,896
22K152,School of Science & Technology,ELEMENTARY,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,595,298,595,595
22K193,P.S. 193 Gil Hodges,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,652,326,652,652
22K194,P.S. 194 Raoul Wallenberg,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,545,273,545,545
22K195,P.S. 195 Manhattan Beach,ELEMENTARY,0.4,0.4,0,0,0,0.4,0,0,0,0.4,0,na,na,na,na,na,na,na,486,486,486,486
22K197,P.S. 197 - The Kings Highway Academy,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,857,857,857,857
22K198,P.S. 198 Brooklyn,ELEMENTARY,2.0,0,2,0,2,0,0,0,0,0,0,na,na,na,na,na,na,na,391,196,391,196
22K203,P.S. 203 Floyd Bennett School,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,605,303,605,605
22K206,P.S. 206 Joseph F Lamb,K-8,4.0,3,1,3,1,0,0,0,0,0,0,na,na,na,na,na,na,na,1529,382,510,1529
22K207,P.S. 207 Elizabeth G. Leary,K-8,3.4,2.4,1,2,1,0.4,0,0,0,0.4,0,na,na,na,na,na,na,na,1082,318,451,1082
22K217,P.S. 217 Colonel David Marcus School,ELEMENTARY,3.0,1,2,1,2,0,0,0,1,0,0,na,na,na,na,na,na,na,1123,374,1123,562
22K222,P.S. 222 Katherine R. Snyder,ELEMENTARY,3.0,1,2,1,2,0,0,0,0,0,0,na,na,na,na,na,na,na,860,287,860,430
22K234,J.H.S. 234 Arthur W. Cunningham,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.3,3,0.3,3,0,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,1557,467,519,1557
22K236,P.S. 236 Mill Basin,ELEMENTARY,0.6,0.6,0,0,0,0.6,0,0,0,0.6,0,na,na,na,na,na,na,na,605,605,605,605
22K240,Andries Hudde,JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.2,2,0.2,2,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,678,308,339,678
22K245,P.S. 245,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,269,269,269,269
22K251,P.S. 251 Paerdegat,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,432,216,432,432
22K254,P.S. 254 Dag Hammarskjold,ELEMENTARY,0.6,0.6,0,0,0,0.6,0,0,0,0.6,0,na,na,na,na,na,na,na,749,749,749,749
22K255,P.S. 255 Barbara Reing School,ELEMENTARY,3.0,2,1,2,1,0,0,0,0,0,0,na,na,na,na,na,na,na,865,288,433,865
22K277,P.S. 277 Gerritsen Beach,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,420,420,420,420
22K278,J.H.S. 278 Marine Park,JUNIOR HIGH-INTERMEDIATE-MIDDLE,4.3,3,1.3,3,1,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,1213,285,404,970
22K312,P.S. 312 Bergen Beach,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,740,370,740,740
22K315,P.S. K315,ELEMENTARY,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,630,315,630,630
22K326,P.S. 326,EARLY CHILDHOOD,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,143,143,143,143
22K361,P.S. 361 East Flatbush Early Childhood School,ELEMENTARY,3.0,2,1,2,1,0,0,0,1,0,0,na,na,na,na,na,na,na,557,186,279,557
22K381,I. S. 381,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.2,1,0.2,1,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,286,238,286,286
22K405,Midwood High School,HIGH SCHOOL,18.3,14,4.3,14,4,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,4054,222,290,954
22K425,James Madison High School,HIGH SCHOOL,20.3,18,2.3,18,2,0,0.3,2,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,3878,192,215,1724
22K535,Leon M. Goldstein High School for the Sciences,HIGH SCHOOL,5.3,4,1.3,4,1,0,0.3,1,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,977,186,244,782
22K555,Brooklyn College Academy,HIGH SCHOOL,3.3,2,1.3,2,1,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,652,201,326,522
22K611,Origins High School,HIGH SCHOOL,4.3,3,1.3,3,1,0,0.3,1,0,0,0.3,na,na,High Needs GC,School Response Clinicians,na,na,na,407,96,136,326
22K630,Professional Pathways High School,HIGH SCHOOL,2.0,2,0,2,0,0,0,0,0,0,0,na,na,na,na,na,Learning to Work,na,206,103,103,206
22K889,P.S. 889,ELEMENTARY,0.4,0.4,0,0,0,0.4,0,0,0,0,0,na,na,na,na,na,na,na,197,197,197,197
22K890,M.S. 890,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.2,1,0.2,1,0,0,0.2,0,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,291,242,291,291
23K041,P.S. 041 Francis White,K-8,3.0,2,1,2,1,0,0,0,0,0,0,na,na,na,na,Single Shepherd,na,na,332,111,166,332
23K137,P.S./I.S. 137 Rachel Jean Mitchell,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,Bridging the Gap,na,na,na,na,na,na,194,97,194,194
23K150,P.S. 150 Christopher,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,High Needs SW,na,na,na,na,na,191,96,191,191
23K155,P.S./ I.S. 155 Nicholas Herkimer,K-8,3.0,2,1,2,1,0,0,1,0,0,0,Bridging the Gap,na,na,na,Single Shepherd,na,na,388,129,194,388
23K156,P.S. 156 Waverly,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,577,577,577,577
23K165,P.S. 165 Ida Posner,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,"Partnership with Children, Inc.",286,286,286,286
23K178,P.S. 178 Saint Clair Mckelway,K-8,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,Single Shepherd,na,na,320,160,320,320
23K184,P.S. 184 Newport,K-8,4.0,2,2,2,2,0,0,0,0,0,0,na,na,na,na,Single Shepherd,na,na,523,131,262,262
23K284,"The Gregory Jocko Jackson School of Sports, Art, a",ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,"Counseling In Schools, Inc.",281,141,281,281
23K298,P.S. 298 Dr. Betty Shabazz,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,The Children's Aid Society,307,154,307,307
23K323,P.S./I.S. 323,K-8,3.0,1,2,1,2,0,0,0,0,0,0,na,na,na,na,Single Shepherd,na,na,555,185,555,278
23K327,P.S. 327 Dr. Rose B. English,ELEMENTARY,3.0,1,2,1,2,0,0,0,0,0,0,Bridging the Gap,na,na,na,na,na,na,292,97,292,146
23K363,Brownsville Collaborative Middle School,JUNIOR HIGH-INTERMEDIATE-MIDDLE,4.0,2,2,2,2,0,0,1,0,0,0,na,na,na,na,Single Shepherd,na,na,273,68,137,137
23K392,I.S. 392,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.0,2,1,2,1,0,0,0,0,0,0,na,na,na,na,Single Shepherd,na,na,326,109,163,326
23K401,Christopher Avenue Community School,ELEMENTARY,3.0,1,2,1,2,0,0,0,1,0,0,Bridging the Gap,na,na,na,na,na,na,324,108,324,162
23K446,Riverdale Avenue Community School,ELEMENTARY,3.0,0,3,0,3,0,0,0,0,0,0,Bridging the Gap,na,na,na,na,na,na,359,120,359,120
23K493,Brooklyn Collegiate: A College Board School,HIGH SCHOOL,4.3,3,1.3,3,1,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,Single Shepherd,na,"Counseling In Schools, Inc.",305,72,102,244
23K514,Frederick Douglass Academy VII High School,HIGH SCHOOL,3.0,2,1,2,1,0,0,0,0,0,0,na,na,na,na,Single Shepherd,na,na,140,47,70,140
23K518,Kappa V (Knowledge and Power Preparatory Academy),JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.6,1.6,1,1,1,0.6,0,0,0,0.6,0,na,na,na,na,Single Shepherd,na,na,181,70,113,181
23K522,Mott Hall IV,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.0,2,1,2,1,0,0,0,0,0,0,na,na,High Needs GC,na,Single Shepherd,na,na,149,50,75,149
23K599,Brooklyn Landmark Elementary School,ELEMENTARY,3.0,1,2,1,2,0,0,0,0,0,0,na,na,na,na,na,na,na,411,137,411,206
23K643,Brooklyn Democracy Academy,HIGH SCHOOL,3.0,1,2,1,2,0,0,0,0,0,0,na,na,na,na,Single Shepherd,Learning to Work,na,196,65,196,98
23K644,Eagle Academy for Young Men II,SECONDARY SCHOOL,6.4,4.4,2,4,2,0.4,0,0,0,0,0,na,na,na,na,Single Shepherd,na,na,635,99,144,318
23K647,Metropolitan Diploma Plus High School,HIGH SCHOOL,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,Single Shepherd,Learning to Work,na,191,96,191,191
23K664,Brooklyn Environmental Exploration School (BEES),JUNIOR HIGH-INTERMEDIATE-MIDDLE,2.4,1.4,1,1,1,0.4,0,0,0,0.4,0,na,na,High Needs GC,na,Single Shepherd,na,na,179,75,128,179
23K668,Riverdale Avenue Middle School,JUNIOR HIGH-INTERMEDIATE-MIDDLE,1.0,0,1,0,1,0,0,0,0,0,0,na,na,na,na,na,na,na,142,142,142,142
23K671,Mott Hall Bridges Academy,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.0,2,1,2,1,0,0,0,0,0,0,na,na,na,na,Single Shepherd,na,na,203,68,102,203
23K697,Teachers Preparatory High School,HIGH SCHOOL,2.3,2,0.3,2,0,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,Single Shepherd,na,na,163,72,82,163
24Q005,I.S. 5 - The Walter Crowley Intermediate School,JUNIOR HIGH-INTERMEDIATE-MIDDLE,4.3,4,0.3,4,0,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,1755,413,439,1755
24Q007,P.S. 007 Louis F. Simeone,ELEMENTARY,5.0,4,1,4,1,0,0,1,0,0,0,na,na,na,na,na,na,na,1342,268,336,1342
24Q012,P.S. 012 James B. Colgate,ELEMENTARY,2.4,1.4,1,1,1,0.4,0,1,1,0,0,na,na,na,na,na,na,na,1125,469,804,1125
24Q013,P.S. 013 Clement C. Moore,ELEMENTARY,4.0,3,1,3,1,0,0,0,1,0,0,na,na,na,na,na,na,na,1391,348,464,1391
24Q014,P.S. 014 Fairview,ELEMENTARY,6.0,5,1,5,1,0,0,0,1,0,0,na,na,na,na,na,na,na,1390,232,278,1390
24Q016,P.S. Q016 The Nancy DeBenedittis School,ELEMENTARY,4.0,2,2,2,2,0,0,1,1,0,0,na,na,na,na,na,na,na,1410,353,705,705
24Q019,P.S. 019 Marino Jeantet,ELEMENTARY,5.0,4,1,4,1,0,0,1,1,0,0,na,na,na,na,na,na,na,1846,369,462,1846
24Q028,P.S. 28 - The Thomas Emanuel Early Childhood Cente,EARLY CHILDHOOD,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,468,468,468,468
24Q049,P.S. 049 Dorothy Bonawit Kole,K-8,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,1195,598,1195,1195
24Q058,P.S. 58 - The School of Heroes,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,969,969,969,969
24Q061,I.S. 061 Leonardo Da Vinci,JUNIOR HIGH-INTERMEDIATE-MIDDLE,8.2,6,2.2,6,2,0,0.2,1,1,0,0.2,na,na,na,School Response Clinicians,na,na,na,2265,277,378,1045
24Q068,P.S. 068 Cambridge,ELEMENTARY,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,543,272,543,543
24Q071,P.S. 071 Forest,ELEMENTARY,3.0,2,1,2,1,0,0,1,1,0,0,na,na,na,na,na,na,na,671,224,336,671
24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,JUNIOR HIGH-INTERMEDIATE-MIDDLE,6.3,6,0.3,6,0,0,0.3,1,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,2007,321,335,2007
24Q077,I.S. 077,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.1,3,0.1,3,0,0,0.1,0,0,0,0.1,na,na,na,School Response Clinicians,na,na,na,875,278,292,875
24Q081,P.S. 81Q Jean Paul Richter,ELEMENTARY,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,625,313,625,625
24Q087,P.S./I.S. 087 Middle Village,K-8,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,607,304,607,607
24Q088,P.S. 088 Seneca,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,790,395,790,790
24Q089,P.S. 089 Elmhurst,ELEMENTARY,3.0,2,1,2,1,0,0,0,1,0,0,na,na,na,na,na,na,na,1707,569,854,1707
24Q091,P.S. 091 Richard Arkwright,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,782,391,782,782
24Q093,I.S. 093 Ridgewood,JUNIOR HIGH-INTERMEDIATE-MIDDLE,4.1,3,1.1,3,1,0,0.1,1,0,0,0.1,na,na,na,School Response Clinicians,na,na,na,1155,279,385,1011
24Q102,P.S. 102 Bayview,K-8,3.2,2.2,1,2,1,0.2,0,0,0,0.2,0,Bridging the Gap,na,na,na,na,na,na,1279,400,581,1279
24Q110,P.S. 110,ELEMENTARY,2.0,2,0,2,0,0,0,1,0,0,0,na,na,na,na,na,na,na,980,490,490,980
24Q113,P.S./I.S. 113 Anthony J. Pranzo,K-8,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,866,866,866,866
24Q119,P.S./I.S. 119 The Glendale,K-8,3.0,2,1,2,1,0,0,0,0,0,0,na,High Needs SW,na,na,na,na,na,1320,440,660,1320
24Q125,I.S. 125 Thom J. McCann Woodside,JUNIOR HIGH-INTERMEDIATE-MIDDLE,5.3,4,1.3,4,1,0,0.3,0,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,1458,278,365,1166
24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",K-8,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,956,956,956,956
24Q143,P.S. 143 Louis Armstrong,ELEMENTARY,3.0,2,1,2,1,0,0,1,0,0,0,Bridging the Gap,na,na,na,na,na,na,1276,425,638,1276
24Q153,P.S. 153 Maspeth Elem,ELEMENTARY,3.0,2,1,2,1,0,0,0,0,0,0,na,na,na,na,na,na,na,1057,352,529,1057
24Q199,P.S. 199 Maurice A. Fitzgerald,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,na,na,na,na,na,na,688,344,688,688
24Q211,Elm Tree Elementary School,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,658,658,658,658
24Q229,P.S. 229 Emanuel Kaplan,ELEMENTARY,3.0,2,1,2,1,0,0,0,1,0,0,na,na,na,na,na,na,na,1391,464,696,1391
24Q236,International High School for Health Sciences,HIGH SCHOOL,2.3,2,0.3,2,0,0,0.3,2,0,0,0.3,na,na,na,School Response Clinicians,na,na,na,291,129,146,291
24Q239,P.S. 239,ELEMENTARY,2.0,1,1,1,1,0,0,0,1,0,0,na,na,na,na,na,na,na,514,257,514,514
24Q264,Academy of Finance and Enterprise,HIGH SCHOOL,2.0,2,0,2,0,0,0,1,0,0,0,na,na,na,na,na,na,na,677,339,339,677
24Q267,High School of Applied Communication,HIGH SCHOOL,1.0,1,0,1,0,0,0,0,0,0,0,na,High Needs SW,na,na,na,na,na,408,408,408,408
24Q290,A.C.E. Academy for Scholars at the Geraldine Ferra,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,High Needs SW,na,na,na,na,na,583,292,583,583
24Q293,Civic Leadership Academy,HIGH SCHOOL,3.0,3,0,3,0,0,0,1,0,0,0,na,na,na,na,na,na,na,646,215,215,646
24Q296,Pan American International High School,HIGH SCHOOL,4.0,3,1,3,1,0,0,0,0,0,0,na,na,na,na,na,na,na,433,108,144,433
24Q299,Bard High School Early College Queens,HIGH SCHOOL,3.0,3,0,3,0,0,0,0,0,0,0,na,na,na,na,na,na,na,637,212,212,637
24Q305,Learners and Leaders,ELEMENTARY,1.0,1,0,1,0,0,0,0,0,0,0,na,na,na,na,na,na,na,564,564,564,564
24Q307,Pioneer Academy,ELEMENTARY,1.0,0,1,0,1,0,0,0,0,0,0,na,na,na,na,na,na,na,873,873,873,873
24Q311,Corona Arts & Sciences Academy,JUNIOR HIGH-INTERMEDIATE-MIDDLE,3.2,3,0.2,3,0,0,0.2,1,0,0,0.2,na,na,na,School Response Clinicians,na,na,na,762,241,254,762
24Q330,Helen M. Marshall School,ELEMENTARY,2.0,1,1,1,1,0,0,0,0,0,0,na,High Needs SW,na,na,na,na,na,491,246,491,491
24Q343,The Children's Lab School,ELEMENTARY,1.2,0.2,1,0,1,0.2,0,0,1,0.2,0,na,na,na,na,na,na,na,488,407,488,488
24Q455,Newtown High School,HIGH SCHOOL,10.6,9,1.6,9,1,0,0.6,3,1,0,0.6,na,na,na,School Response Clinicians,na,na,na,1657,156,184,1009
24Q485,Grover Cleveland High School,HIGH SCHOOL,9.0,8,1,8,1,0,0,0,0,0,0,na,na,na,na,na,na,na,1683,187,210,1683
24Q520,Middle College High School at LaGuardia Community,HIGH SCHOOL,5.0,3,2,3,2,0,0,0,0,0,0,na,na,na,na,na,na,na,507,101,169,254
